PV (kWh),Load (kWh),Price ($/kWh)
2336.5,1690.0,0.4298
2038.5,1684.0,0.4437
1607.0,1692.5,0.4381
1111.0,1718.0,0.4483
601.0,1746.5,0.4336
177.5,1732.5,0.4
0.0,1726.5,0.3768
0.0,1731.0,0.3921
0.0,1622.0,0.38
0.0,1486.0,0.3149
0.0,1345.0,0.2784
0.0,1242.5,0.3354
0.0,1191.0,0.2804
0.0,1160.5,0.2528
0.0,1139.5,0.236
0.0,1146.5,0.2225
0.0,1169.5,0.2222
0.0,1208.5,0.20010000000000006
139.5,1322.5,0.2219
636.0,1466.5,0.2551
1286.5,1579.5,0.2884
1870.5,1642.5,0.3375
2274.0,1678.0,0.36
2423.0,1695.5,0.395
2336.5,1690.0,0.4133
2038.5,1693.5,0.4273
1607.0,1711.5,0.4463
1111.0,1746.5,0.4571
601.0,1793.5,0.4525
177.5,1796.0,0.4274
0.0,1816.0,0.4265
0.0,1815.5,0.4718
0.0,1680.5,0.4416
0.0,1510.5,0.3865
0.0,1383.0,0.316
0.0,1306.5,0.3207
0.0,1253.5,0.2758
0.0,1231.0,0.2463
0.0,1228.0,0.2338
0.0,1272.0,0.2347
0.0,1381.5,0.2631
0.0,1567.0,0.2991
139.5,1715.0,0.34950000000000003
636.0,1797.0,0.3653
1286.5,1880.5,0.4151
1870.5,1959.5,0.4501
2274.0,2010.0,0.4842
2423.0,2043.0,0.5238
2336.5,2060.5,0.5611
2038.5,2055.0,0.6547
1607.0,2035.5,0.7696
1111.0,2032.5,0.8057
601.0,2039.5,0.6545000000000001
177.5,2047.0,0.5209
0.0,2056.5,0.4867
0.0,2030.0,0.4966
0.0,1886.0,0.4623
0.0,1696.0,0.4076
0.0,1538.0,0.3481
0.0,1438.0,0.3662
0.0,1377.5,0.32530000000000003
0.0,1346.5,0.28350000000000003
0.0,1339.0,0.27440000000000003
0.0,1378.0,0.2773
0.0,1488.5,0.30920000000000003
0.0,1667.0,0.35340000000000005
139.5,1821.0,0.3881
636.0,1931.0,0.41
1286.5,2026.0,0.4475
1870.5,2103.0,0.4739
2274.0,2154.5,0.5068
2423.0,2181.5,0.5321
2336.5,2218.0,0.6715000000000001
2038.5,2230.0,0.7851
1607.0,2237.0,0.8894
1111.0,2242.5,0.897
601.0,2236.0,0.7641
177.5,2201.0,0.5246
0.0,2204.0,0.4971
0.0,2174.0,0.5173
0.0,2010.0,0.4699
0.0,1796.5,0.4464
0.0,1618.5,0.3875
0.0,1493.0,0.3395
0.0,1422.0,0.3049
0.0,1384.0,0.2765
0.0,1361.5,0.2636
0.0,1390.5,0.2629
0.0,1499.5,0.2685
0.0,1687.0,0.3664
139.5,1810.0,0.3927000000000001
636.0,1904.0,0.4049
1286.5,1998.0,0.4383
1870.5,2089.5,0.4851
2274.0,2163.0,0.5174
2423.0,2208.5,0.5506
2336.5,2243.0,0.6295000000000001
2038.5,2244.5,0.7047
1607.0,2248.5,0.8356
1111.0,2233.5,0.8116
601.0,2207.0,0.7090000000000001
177.5,2160.0,0.5186999999999999
0.0,2171.5,0.5103
0.0,2134.0,0.5156000000000001
0.0,1959.5,0.4906
0.0,1746.0,0.4320000000000001
0.0,1579.5,0.4259000000000001
0.0,1469.5,0.3156
0.0,1411.0,0.2891
0.0,1371.5,0.2611
0.0,1357.0,0.2515
0.0,1391.5,0.2534
0.0,1510.0,0.2781
0.0,1717.5,0.325
139.5,1839.0,0.34600000000000003
636.0,1899.0,0.3828
1286.5,1936.0,0.4371
1870.5,1967.0,0.4697
2274.0,1976.5,0.5085999999999999
2423.0,1965.5,0.5239
2336.5,1956.5,0.5411
2038.5,1930.0,0.6356
1607.0,1910.5,0.7151000000000001
1111.0,1907.5,0.7306999999999999
601.0,1907.0,0.574
177.5,1905.5,0.5128
0.0,1928.5,0.5136999999999999
0.0,1906.0,0.5065999999999999
0.0,1773.0,0.488
0.0,1603.0,0.4115
0.0,1443.5,0.3555
0.0,1345.0,0.311
0.0,1290.0,0.2785
0.0,1259.5,0.2536
0.0,1244.0,0.2317
0.0,1277.5,0.2369
0.0,1387.5,0.2673
0.0,1561.0,0.31670000000000004
139.5,1703.0,0.3795
636.0,1796.5,0.4002000000000001
1286.5,1858.5,0.4402
1870.5,1922.0,0.4614
2274.0,1970.0,0.493
2423.0,1998.0,0.5058
2336.5,2033.0,0.5227
2038.5,2051.0,0.5632
1607.0,2057.5,0.5935
1111.0,2060.0,0.594
601.0,2049.5,0.5461
177.5,2026.0,0.5001
0.0,2036.0,0.4875
0.0,2029.0,0.4791
0.0,1908.0,0.4297
0.0,1739.0,0.3964
0.0,1578.0,0.3318
0.0,1457.0,0.3563
0.0,1386.5,0.3184
0.0,1341.5,0.2767
0.0,1318.0,0.2465
0.0,1323.0,0.2389
0.0,1358.0,0.2424
0.0,1427.5,0.2504
139.5,1541.5,0.2732
636.0,1690.5,0.3086
1286.5,1800.0,0.3747
1870.5,1869.0,0.4213
2274.0,1903.5,0.46
2423.0,1920.0,0.4824
2336.5,1918.5,0.5054
2038.5,1918.5,0.5191
1607.0,1927.5,0.5232
1111.0,1942.5,0.5236
601.0,1964.0,0.5204
177.5,1971.0,0.4919
0.0,1987.0,0.4868
0.0,1956.0,0.4926
0.0,1853.0,0.4589
0.0,1703.5,0.4075
0.0,1558.5,0.4348
0.0,1460.0,0.4219
0.0,1395.0,0.3476
0.0,1355.5,0.2957
0.0,1334.5,0.271
0.0,1326.5,0.25
0.0,1351.5,0.2426
0.0,1399.0,0.2313
139.5,1505.5,0.2281
636.0,1671.5,0.2963
1286.5,1811.0,0.3668
1870.5,1897.0,0.4081
2274.0,1945.5,0.4604
2423.0,1973.0,0.5135000000000001
2336.5,1971.0,0.5228
2038.5,1981.0,0.5489
1607.0,1989.5,0.5653
1111.0,2006.0,0.5770000000000001
601.0,2017.5,0.5593
177.5,2004.5,0.524
0.0,2005.0,0.5243
0.0,1977.0,0.5505
0.0,1859.0,0.4979
0.0,1710.5,0.4729
0.0,1562.0,0.456
0.0,1461.0,0.4258
0.0,1398.5,0.3815
0.0,1356.0,0.3538
0.0,1344.0,0.3185
0.0,1360.0,0.2998
0.0,1392.0,0.2814
0.0,1454.5,0.2903
139.5,1552.0,0.2795
636.0,1684.5,0.3368
1286.5,1812.5,0.3824
1870.5,1903.5,0.4408
2274.0,1946.0,0.4859000000000001
2423.0,1946.5,0.5144
2336.5,1927.0,0.5195000000000001
2038.5,1911.5,0.5221
1607.0,1918.5,0.523
1111.0,1954.5,0.5226
601.0,1999.5,0.6372
177.5,1997.5,0.6275999999999999
0.0,2014.5,0.6168
0.0,1952.0,0.6039
0.0,1796.5,0.5485
0.0,1618.0,0.5051
0.0,1473.0,0.4482
0.0,1378.5,0.4313
0.0,1326.5,0.377
0.0,1298.0,0.35810000000000003
0.0,1296.5,0.34240000000000004
0.0,1339.0,0.3492
0.0,1468.5,0.377
0.0,1686.5,0.4393
139.5,1807.5,0.4307
636.0,1876.5,0.4665
1286.5,1951.5,0.4777
1870.5,2020.0,0.5079
2274.0,2053.0,0.5381
2423.0,2070.5,0.5594
2336.5,2078.5,0.5927
2038.5,2062.5,0.6762999999999999
1607.0,2039.0,0.6998000000000001
1111.0,2038.0,0.7044
601.0,2032.5,0.5881000000000001
177.5,2018.0,0.5158
0.0,2032.0,0.5189
0.0,1987.0,0.5159
0.0,1822.0,0.5129
0.0,1622.0,0.4208
0.0,1480.5,0.3836
0.0,1377.0,0.337
0.0,1319.5,0.2832
0.0,1287.5,0.2661
0.0,1275.0,0.2577
0.0,1308.5,0.26170000000000004
0.0,1429.0,0.2895
0.0,1629.0,0.379
139.5,1741.5,0.3905
636.0,1803.5,0.3913
1286.5,1842.0,0.4311
1870.5,1894.0,0.46
2274.0,1918.0,0.4861
2423.0,1937.5,0.5103
2336.5,1957.5,0.5226
2038.5,1951.5,0.5229
1607.0,1953.5,0.5538000000000001
1111.0,1957.5,0.5374
601.0,1957.5,0.5186999999999999
177.5,1939.0,0.4882
0.0,1966.5,0.5014
0.0,1923.0,0.499
0.0,1774.0,0.44
0.0,1585.0,0.3894
0.0,1421.0,0.3294
0.0,1325.5,0.3115
0.0,1272.5,0.265
0.0,1241.0,0.243
0.0,1228.5,0.2263
0.0,1262.0,0.2416
0.0,1384.5,0.2738
0.0,1587.5,0.3392
139.5,1697.5,0.3663
636.0,1745.0,0.3566
1286.5,1768.5,0.4197
1870.5,1787.0,0.4318
2274.0,1796.5,0.4414
2423.0,1796.0,0.4649
2336.5,1789.5,0.4676
2038.5,1776.0,0.4799
1607.0,1766.0,0.4894
1111.0,1768.5,0.4872
601.0,1776.5,0.4683
177.5,1769.0,0.4304
0.0,1811.0,0.4612
0.0,1781.0,0.4504
0.0,1628.5,0.4396
0.0,1455.5,0.33490000000000003
0.0,1297.0,0.29410000000000003
0.0,1208.0,0.2811
0.0,1161.5,0.236
0.0,1135.5,0.2223
0.0,1131.5,0.2097
0.0,1164.5,0.2121
0.0,1288.0,0.2352
0.0,1483.0,0.3269
139.5,1603.0,0.3189
636.0,1646.0,0.3226
1286.5,1677.0,0.3537
1870.5,1703.5,0.3829
2274.0,1710.0,0.3918
2423.0,1706.0,0.4091
2336.5,1713.5,0.4345000000000001
2038.5,1694.0,0.4342
1607.0,1677.5,0.4336
1111.0,1673.5,0.4301
601.0,1680.5,0.4158
177.5,1678.0,0.3737
0.0,1712.0,0.4475
0.0,1685.0,0.4015
0.0,1582.0,0.3153
0.0,1436.5,0.3008
0.0,1297.5,0.2764
0.0,1212.0,0.2887
0.0,1158.5,0.2531
0.0,1127.5,0.233
0.0,1124.5,0.2175
0.0,1138.5,0.2146
0.0,1176.0,0.2195
0.0,1258.5,0.2432
139.5,1374.5,0.2481
636.0,1507.5,0.3328
1286.5,1584.0,0.3738
1870.5,1616.0,0.4063000000000001
2274.0,1628.5,0.4161
2423.0,1627.5,0.4312
2336.5,1617.0,0.4338
2038.5,1610.0,0.4483
1607.0,1607.0,0.4603
1111.0,1627.5,0.461
601.0,1666.0,0.4382
177.5,1689.0,0.4171
0.0,1714.0,0.4525
0.0,1670.0,0.4244
0.0,1557.0,0.3762
0.0,1425.0,0.3436
0.0,1302.5,0.2964
0.0,1217.0,0.33520000000000005
0.0,1165.5,0.2721
0.0,1140.5,0.2424
0.0,1129.0,0.233
0.0,1138.0,0.2282
0.0,1170.0,0.2264
0.0,1222.0,0.2234
139.5,1323.5,0.2504
636.0,1466.0,0.2926
1286.5,1574.0,0.3491
1870.5,1627.5,0.3828
2274.0,1635.0,0.4123
2423.0,1636.0,0.4253
2336.5,1609.0,0.4552000000000001
2038.5,1579.5,0.459
1607.0,1567.5,0.4586
1111.0,1599.0,0.4675
601.0,1649.0,0.4583
177.5,1664.5,0.4175
0.0,1704.0,0.4671
0.0,1657.5,0.4687
0.0,1502.5,0.4094
0.0,1347.5,0.3419
0.0,1225.0,0.3074
0.0,1151.0,0.2963
0.0,1111.5,0.2632
0.0,1097.0,0.24850000000000005
0.0,1099.0,0.2378
0.0,1152.0,0.2391
0.0,1290.0,0.274
0.0,1506.5,0.3381
139.5,1628.0,0.35
636.0,1669.5,0.3609000000000001
1286.5,1686.5,0.39
1870.5,1716.0,0.4222
2274.0,1722.5,0.4244
2423.0,1722.0,0.4289
2336.5,1726.5,0.4376
2038.5,1713.0,0.4426
1607.0,1699.5,0.4534
1111.0,1704.0,0.4756
601.0,1729.0,0.4424
177.5,1753.0,0.4236
0.0,1815.5,0.4442
0.0,1754.5,0.4335
0.0,1597.5,0.3788
0.0,1428.0,0.3383
0.0,1286.0,0.3163
0.0,1209.0,0.3222
0.0,1161.0,0.2858
0.0,1142.0,0.2589
0.0,1141.0,0.2479
0.0,1181.5,0.2569
0.0,1304.0,0.307
0.0,1517.5,0.3819
139.5,1646.5,0.4074
636.0,1702.5,0.4003
1286.5,1750.5,0.4509
1870.5,1801.0,0.4913
2274.0,1819.5,0.5271
2423.0,1818.5,0.5303
2336.5,1821.0,0.5642
2038.5,1804.0,0.6169
1607.0,1803.0,0.6554000000000001
1111.0,1827.0,0.7314
601.0,1860.5,0.6755
177.5,1882.0,0.5433
0.0,1937.0,0.5760000000000001
0.0,1877.5,0.5489999999999999
0.0,1732.0,0.4872
0.0,1553.5,0.4312
0.0,1419.0,0.3953
0.0,1336.0,0.4426
0.0,1282.5,0.3928
0.0,1264.5,0.3701
0.0,1264.5,0.3453
0.0,1313.5,0.3477
0.0,1445.5,0.3934
0.0,1683.0,0.4593
139.5,1831.0,0.5166
636.0,1898.5,0.5283
1286.5,1993.5,0.5710000000000001
1870.5,2098.5,0.6794
2274.0,2175.5,0.8223999999999999
2423.0,2226.5,0.9878
2336.5,2286.0,1.196
2038.5,2317.0,1.3513
1607.0,2340.5,1.5915
1111.0,2364.5,1.6263999999999998
601.0,2348.5,1.426
177.5,2323.5,1.0187
0.0,2352.0,0.9957
0.0,2253.0,0.8449
0.0,2051.5,0.8762000000000001
0.0,1817.0,0.5382
0.0,1647.0,0.4953
0.0,1535.0,0.4371
0.0,1470.0,0.408
0.0,1434.0,0.3778
0.0,1418.0,0.3742
0.0,1441.5,0.3724
0.0,1556.5,0.3862
0.0,1778.0,0.4505
139.5,1899.0,0.501
636.0,1969.0,0.5307
1286.5,2038.0,0.5765
1870.5,2105.0,0.6788
2274.0,2134.5,0.7743000000000001
2423.0,2118.0,0.9092
2336.5,2111.0,1.1902
2038.5,2081.0,1.3400999999999998
1607.0,2050.5,1.5
1111.0,2063.5,1.5
601.0,2081.5,1.0932
177.5,2082.0,0.8018000000000001
0.0,2076.0,0.7918999999999999
0.0,1998.0,0.7173999999999999
0.0,1847.5,0.6036
0.0,1679.0,0.5109
0.0,1527.0,0.4644
0.0,1412.0,0.409
0.0,1357.0,0.3372
0.0,1322.5,0.3131
0.0,1315.5,0.28190000000000004
0.0,1348.5,0.2865
0.0,1461.5,0.32780000000000004
0.0,1680.5,0.3855
139.5,1807.5,0.4029
636.0,1860.0,0.4262
1286.5,1906.5,0.45
1870.5,1950.0,0.4553
2274.0,1958.5,0.4847
2423.0,1951.0,0.4907
2336.5,1946.0,0.508
2038.5,1910.0,0.4997
1607.0,1890.0,0.4923
1111.0,1860.0,0.4920000000000001
601.0,1852.0,0.4585
177.5,1837.5,0.4188
0.0,1840.0,0.4445
0.0,1772.0,0.421
0.0,1652.0,0.3902000000000001
0.0,1500.0,0.3628
0.0,1358.5,0.2948
0.0,1256.0,0.31
0.0,1199.5,0.2624
0.0,1166.0,0.2453
0.0,1155.0,0.2692
0.0,1171.0,0.2683
0.0,1211.0,0.2765
0.0,1297.0,0.2846
139.5,1418.5,0.3148
636.0,1539.5,0.3477
1286.5,1608.5,0.3776
1870.5,1631.5,0.4101
2274.0,1631.0,0.4343
2423.0,1615.5,0.4243
2336.5,1597.5,0.4442
2038.5,1575.5,0.4327
1607.0,1563.5,0.4436
1111.0,1583.0,0.4396
601.0,1609.0,0.4218
177.5,1626.5,0.4121
0.0,1671.0,0.4438
0.0,1633.5,0.4367
0.0,1524.0,0.3895
0.0,1383.5,0.3778
0.0,1261.0,0.2834
0.0,1172.5,0.2726
0.0,1123.5,0.2343
0.0,1088.5,0.2538
0.0,1075.5,0.2359
0.0,1085.5,0.2108
0.0,1117.5,0.2633
0.0,1178.0,0.1939
139.5,1287.0,0.2266
636.0,1419.5,0.2527
1286.5,1503.0,0.2938
1870.5,1535.5,0.3123
2274.0,1538.0,0.3357
2423.0,1544.5,0.3567
2336.5,1537.0,0.3662
2038.5,1527.5,0.3602
1607.0,1540.0,0.3676
1111.0,1582.5,0.3942
601.0,1637.5,0.3745000000000001
177.5,1668.5,0.3644
0.0,1724.5,0.4227
0.0,1651.5,0.4147
0.0,1503.5,0.343
0.0,1351.5,0.3031
0.0,1237.5,0.2713
0.0,1162.5,0.2683
0.0,1124.5,0.2583
0.0,1108.0,0.2513
0.0,1111.5,0.2445
0.0,1155.0,0.2366
0.0,1281.5,0.2742
0.0,1503.0,0.3483
139.5,1640.5,0.3842
636.0,1689.5,0.3834
1286.5,1728.5,0.4443
1870.5,1756.5,0.455
2274.0,1769.5,0.4758
2423.0,1762.0,0.4732
2336.5,1751.0,0.4856
2038.5,1724.0,0.4714
1607.0,1696.5,0.4792
1111.0,1704.0,0.4805
601.0,1734.0,0.4789
177.5,1762.0,0.4535
0.0,1827.0,0.4948
0.0,1752.0,0.4513
0.0,1595.0,0.3589
0.0,1421.0,0.3045
0.0,1275.5,0.2822
0.0,1190.5,0.2458
0.0,1141.5,0.2327
0.0,1120.5,0.2231
0.0,1128.0,0.2152
0.0,1179.5,0.2149
0.0,1318.0,0.232
0.0,1535.5,0.3472
139.5,1634.5,0.3925
636.0,1650.5,0.4002000000000001
1286.5,1663.5,0.3841
1870.5,1676.5,0.4087
2274.0,1674.5,0.4177
2423.0,1661.5,0.4206
2336.5,1658.5,0.4435
2038.5,1639.5,0.4282
1607.0,1627.5,0.439
1111.0,1652.0,0.4405
601.0,1693.0,0.4326
177.5,1733.5,0.4147
0.0,1810.0,0.4676
0.0,1747.5,0.44
0.0,1597.0,0.3857
0.0,1417.5,0.2916
0.0,1277.0,0.2665
0.0,1188.0,0.2649
0.0,1145.0,0.2455
0.0,1126.5,0.2206
0.0,1121.0,0.2147
0.0,1172.0,0.2132
0.0,1307.0,0.2572
0.0,1536.0,0.3312
139.5,1636.5,0.3914
636.0,1660.5,0.3152
1286.5,1680.5,0.3834
1870.5,1697.5,0.413
2274.0,1707.0,0.4282
2423.0,1704.0,0.441
2336.5,1712.5,0.4465
2038.5,1703.5,0.431
1607.0,1700.0,0.4429
1111.0,1707.0,0.4399
601.0,1731.0,0.4317
177.5,1764.5,0.4261
0.0,1820.0,0.486
0.0,1749.0,0.4462
0.0,1601.0,0.3756
0.0,1430.0,0.3
0.0,1294.5,0.265
0.0,1209.5,0.2664
0.0,1160.5,0.25370000000000004
0.0,1139.0,0.2294
0.0,1137.5,0.21420000000000006
0.0,1182.5,0.218
0.0,1317.0,0.2636
0.0,1538.0,0.3425
139.5,1647.5,0.3877
636.0,1685.0,0.3543
1286.5,1710.5,0.3894
1870.5,1742.5,0.4216
2274.0,1759.5,0.4327
2423.0,1762.5,0.4341
2336.5,1772.5,0.4636
2038.5,1768.5,0.438
1607.0,1763.0,0.4638000000000001
1111.0,1772.5,0.4791
601.0,1786.5,0.4524
177.5,1800.0,0.4364
0.0,1856.5,0.5068
0.0,1788.5,0.4461
0.0,1638.0,0.3903
0.0,1456.5,0.32
0.0,1312.0,0.2983
0.0,1216.5,0.2852
0.0,1169.0,0.2614
0.0,1142.0,0.251
0.0,1139.5,0.2322
0.0,1181.0,0.2345
0.0,1300.5,0.2654
0.0,1514.5,0.3862
139.5,1623.0,0.412
636.0,1677.0,0.3995
1286.5,1715.0,0.4495
1870.5,1756.5,0.4984
2274.0,1772.0,0.524
2423.0,1772.5,0.5262
2336.5,1785.0,0.5307999999999999
2038.5,1766.5,0.5395
1607.0,1761.0,0.5436
1111.0,1753.0,0.5459
601.0,1749.0,0.5293
177.5,1753.5,0.511
0.0,1796.5,0.5241
0.0,1723.0,0.4777
0.0,1602.0,0.3983
0.0,1458.5,0.3322
0.0,1327.0,0.3212
0.0,1226.5,0.3024
0.0,1168.5,0.2848
0.0,1136.0,0.2663
0.0,1123.5,0.2391
0.0,1122.5,0.2356
0.0,1170.0,0.2425
0.0,1259.5,0.2686
139.5,1382.5,0.27390000000000003
636.0,1499.5,0.3066
1286.5,1559.0,0.33840000000000003
1870.5,1594.0,0.4161
2274.0,1595.0,0.4501
2423.0,1586.0,0.4696
2336.5,1576.5,0.4878
2038.5,1549.5,0.4687
1607.0,1554.0,0.4763
1111.0,1595.5,0.4851
601.0,1638.0,0.4722
177.5,1676.0,0.4715
0.0,1715.0,0.5199
0.0,1656.0,0.4419
0.0,1550.0,0.4055
0.0,1424.5,0.3397
0.0,1310.5,0.3246
0.0,1227.5,0.3299
0.0,1179.5,0.2943
0.0,1154.5,0.2622
0.0,1148.0,0.2412
0.0,1150.5,0.2101
0.0,1183.5,0.2149
0.0,1246.5,0.2402
139.5,1340.0,0.2667
636.0,1471.0,0.2916
1286.5,1570.5,0.31980000000000003
1870.5,1621.0,0.354
2274.0,1646.0,0.3745000000000001
2423.0,1652.0,0.3903
2336.5,1634.5,0.4043
2038.5,1615.0,0.39
1607.0,1607.5,0.3913
1111.0,1630.5,0.3975
601.0,1674.0,0.3911
177.5,1715.0,0.4151
0.0,1747.0,0.4817
0.0,1658.5,0.403
0.0,1508.0,0.3376
0.0,1360.5,0.3052
0.0,1239.0,0.2873
0.0,1164.0,0.26890000000000003
0.0,1126.0,0.2515
0.0,1112.0,0.2137
0.0,1116.5,0.2119
0.0,1161.5,0.2147
0.0,1300.5,0.263
0.0,1539.0,0.3555
139.5,1654.0,0.344
636.0,1693.0,0.33409999999999995
1286.5,1721.0,0.3738
1870.5,1745.0,0.3881
2274.0,1752.5,0.3988
2423.0,1723.0,0.417
2336.5,1714.5,0.4307
2038.5,1691.0,0.4167
1607.0,1679.0,0.4296
1111.0,1697.0,0.4251
601.0,1747.0,0.4357
177.5,1810.5,0.4212
0.0,1848.0,0.4934000000000001
0.0,1752.0,0.3946
0.0,1608.0,0.33840000000000003
0.0,1440.5,0.3041
0.0,1302.5,0.2824
0.0,1219.0,0.2881
0.0,1177.5,0.25780000000000003
0.0,1156.5,0.21420000000000006
0.0,1155.0,0.2184
0.0,1197.0,0.2177
0.0,1340.0,0.2734
0.0,1572.5,0.3991
139.5,1674.0,0.3847
636.0,1692.5,0.3381
1286.5,1713.5,0.3794
1870.5,1733.5,0.4102
2274.0,1727.0,0.4224
2423.0,1715.5,0.42
2336.5,1714.5,0.4298
2038.5,1700.0,0.4177
1607.0,1695.5,0.4306
1111.0,1714.5,0.4508
601.0,1765.5,0.436
177.5,1825.0,0.422
0.0,1867.0,0.4985
0.0,1765.5,0.448
0.0,1610.5,0.3435
0.0,1434.0,0.3218
0.0,1294.0,0.30260000000000004
0.0,1214.5,0.2781
0.0,1171.5,0.2521
0.0,1151.5,0.2046
0.0,1147.0,0.1904
0.0,1192.0,0.2012
0.0,1326.0,0.2687
0.0,1564.0,0.35960000000000003
139.5,1671.5,0.3561
636.0,1695.0,0.33640000000000003
1286.5,1704.5,0.3661
1870.5,1724.5,0.3844
2274.0,1724.5,0.4206
2423.0,1722.5,0.4214
2336.5,1727.0,0.4212
2038.5,1707.5,0.4191
1607.0,1699.0,0.4175
1111.0,1711.0,0.4229
601.0,1755.5,0.4104
177.5,1819.5,0.4017
0.0,1861.0,0.4713000000000001
0.0,1768.0,0.4184000000000001
0.0,1612.5,0.3811
0.0,1435.5,0.3108
0.0,1305.5,0.2924
0.0,1219.5,0.2627
0.0,1175.5,0.2429
0.0,1154.5,0.1915
0.0,1150.0,0.1804
0.0,1198.5,0.1848
0.0,1337.0,0.2103
0.0,1575.5,0.3569
139.5,1683.5,0.3507
636.0,1711.0,0.3369
1286.5,1730.0,0.3628
1870.5,1747.5,0.3849
2274.0,1748.5,0.4143
2423.0,1737.5,0.4325
2336.5,1732.5,0.4406000000000001
2038.5,1707.0,0.4382
1607.0,1697.0,0.4443
1111.0,1704.0,0.4268
601.0,1734.5,0.4125
177.5,1795.0,0.4127
0.0,1847.5,0.48
0.0,1770.5,0.4187
0.0,1623.0,0.34
0.0,1451.0,0.3077
0.0,1310.5,0.2918
0.0,1222.0,0.264
0.0,1174.0,0.2401
0.0,1151.0,0.1979
0.0,1154.0,0.1936
0.0,1194.0,0.1942
0.0,1323.5,0.2241
0.0,1550.5,0.35810000000000003
139.5,1658.5,0.3417
636.0,1696.0,0.3289
1286.5,1720.5,0.3475
1870.5,1746.0,0.3784
2274.0,1750.0,0.391
2423.0,1737.5,0.3943
2336.5,1728.0,0.3993
2038.5,1699.0,0.3941
1607.0,1682.5,0.3958
1111.0,1686.5,0.3942
601.0,1698.5,0.3863
177.5,1735.0,0.3764
0.0,1762.5,0.4662
0.0,1691.5,0.3847
0.0,1579.0,0.3214
0.0,1434.0,0.3046
0.0,1302.0,0.2845
0.0,1206.5,0.2815
0.0,1149.0,0.241
0.0,1123.5,0.215
0.0,1113.0,0.2199
0.0,1123.5,0.2271
0.0,1180.5,0.2419
0.0,1284.5,0.2758
139.5,1409.0,0.2827
636.0,1529.0,0.3056
1286.5,1586.0,0.3419
1870.5,1595.0,0.3714
2274.0,1590.0,0.3943
2423.0,1575.0,0.392
2336.5,1552.5,0.4007
2038.5,1534.5,0.4015
1607.0,1536.0,0.4069
1111.0,1556.5,0.411
601.0,1602.0,0.4011
177.5,1649.0,0.4134000000000001
0.0,1682.0,0.4661
0.0,1605.5,0.4306
0.0,1497.0,0.3771
0.0,1373.0,0.3439
0.0,1252.5,0.2873
0.0,1169.0,0.2925
0.0,1116.0,0.2556
0.0,1093.0,0.1932
0.0,1079.5,0.1865
0.0,1090.5,0.1861
0.0,1131.0,0.1993
0.0,1210.0,0.2169
139.5,1321.5,0.2254
636.0,1454.0,0.2531
1286.5,1533.5,0.2917
1870.5,1557.5,0.3123
2274.0,1561.5,0.3456
2423.0,1551.5,0.3515
2336.5,1535.5,0.3597
2038.5,1517.5,0.3681
1607.0,1530.0,0.3665
1111.0,1582.0,0.3639
601.0,1652.5,0.3697
177.5,1730.5,0.3765
0.0,1754.5,0.438
0.0,1669.5,0.3924
0.0,1517.0,0.3563
0.0,1370.5,0.33509999999999995
0.0,1249.0,0.2728
0.0,1173.5,0.25
0.0,1131.5,0.2133
0.0,1117.5,0.1884
0.0,1120.5,0.1819
0.0,1167.5,0.1855
0.0,1307.0,0.23
0.0,1549.5,0.336
139.5,1663.0,0.3515
636.0,1689.5,0.3747
1286.5,1706.5,0.3896
1870.5,1729.5,0.4152
2274.0,1738.0,0.4205
2423.0,1736.0,0.4142
2336.5,1742.0,0.42
2038.5,1717.0,0.4267
1607.0,1706.5,0.4253
1111.0,1720.0,0.4303
601.0,1761.0,0.4234000000000001
177.5,1837.5,0.4166
0.0,1878.0,0.4746
0.0,1780.0,0.4129
0.0,1617.0,0.349
0.0,1449.5,0.33490000000000003
0.0,1306.0,0.2975
0.0,1217.5,0.2762
0.0,1168.5,0.2364
0.0,1148.0,0.226
0.0,1144.0,0.2137
0.0,1191.5,0.2135
0.0,1328.5,0.24170000000000005
0.0,1569.5,0.3649
139.5,1673.0,0.378
636.0,1697.5,0.3763
1286.5,1724.0,0.4053
1870.5,1748.0,0.4272
2274.0,1759.0,0.4405
2423.0,1761.0,0.4534
2336.5,1773.0,0.4559
2038.5,1764.5,0.4555
1607.0,1760.0,0.4648
1111.0,1770.5,0.4603
601.0,1795.0,0.4523
177.5,1854.5,0.4667
0.0,1888.5,0.4954
0.0,1768.5,0.4229
0.0,1618.0,0.3592
0.0,1441.5,0.3292
0.0,1310.5,0.3013
0.0,1231.0,0.2983
0.0,1185.0,0.2519
0.0,1158.5,0.2348
0.0,1154.5,0.2115
0.0,1195.5,0.2227
0.0,1329.5,0.25780000000000003
0.0,1551.5,0.3707
139.5,1664.0,0.397
636.0,1699.0,0.4292
1286.5,1734.5,0.4621
1870.5,1777.0,0.4849
2274.0,1791.0,0.4931
2423.0,1800.0,0.5059
2336.5,1820.5,0.5236999999999999
2038.5,1822.5,0.5278
1607.0,1812.5,0.5371
1111.0,1804.0,0.5748
601.0,1805.5,0.5518
177.5,1864.5,0.5375
0.0,1897.0,0.6509
0.0,1810.5,0.5068
0.0,1653.0,0.4438
0.0,1463.0,0.4043
0.0,1324.0,0.3081
0.0,1237.5,0.27190000000000003
0.0,1175.5,0.2469
0.0,1145.0,0.2139
0.0,1133.5,0.2052
0.0,1178.0,0.1887
0.0,1301.0,0.2177
0.0,1522.5,0.3729
139.5,1627.0,0.4036
636.0,1663.5,0.4185
